Tutorial Group,Student ID,School,Name,Gender,CGPA
G-20,879,SBS,Gina Agustina,Female,4
G-20,836,ADM,Greta Lin,Female,4.07
G-20,3456,EEE,Harper Wright,Female,4.03
G-20,853,EEE,Hiroshi Kobayashi,Male,4.2
G-20,4302,EEE,Huang Feng,Male,4.21
G-20,847,EEE,Huang Xin,Male,3.95
G-20,1433,EEE,Huanyu,Female,4.15
G-20,1499,CCDS,Ishaan Mehta,Male,4.03
G-20,4270,CoB (NBS),Ivy Chan,Female,3.96
G-20,2673,CoE,Jack Ng,Male,3.95
G-20,5593,CoB (NBS),Jaden Walker,Male,4.12
G-20,5216,CEE,Jasmine Hall,Female,4.12
G-20,255,CEE,Jin Ping,Male,4.12
G-20,3166,SBS,Jingwen,Female,4.05
G-20,976,MAE,Kartik Nair,Male,4.07
G-20,300,SSS,Kazuko Watanabe,Female,4.08
G-20,62,EEE,Luna Lin,Female,4.14
G-20,604,LKCMedicine,Matthew Wu,Male,4.3
G-20,3943,CoB (NBS),Mia Chang,Female,4.18
G-20,4005,CoB (NBS),Mia Wang,Female,4.1
G-20,3895,SPMS,Milo Li,Male,4.19
G-20,3383,MAE,Mi-Ya Kim,Female,4.1
G-20,1630,EEE,Miyuki Kobayashi,Female,4
G-20,3289,CoB (NBS),Natasha Wong,Female,4.1
G-20,1519,CCEB,Nguyen Huu Phuc,Male,4.02
G-20,3248,MSE,Oliver Gray,Male,4.03
G-20,4912,SBS,Patrick Villanueva,Male,4.12
G-20,4898,CoB (NBS),Priyanka Singh,Female,4.52
G-20,5126,CoB (NBS),Quinn Rivera,Female,4.18
G-20,886,WKW SCI,Raghav Sharma,Male,4.05
G-20,826,CoB (NBS),Riya Chen,Female,4.1
G-20,2092,CEE,Sanjay Tan,Male,3.96
G-20,104,CCDS,Simon Li,Male,3.88
G-20,5123,EEE,Tanvi Kapoor,Female,3.86
G-20,1140,CoB (NBS),Truong Minh Quang,Male,3.85
G-20,2658,EEE,Xiang Hong,Female,4.07
G-20,1436,SPMS,Yasir Shah,Male,4
G-20,5381,EEE,Yoshiko Taniguchi,Female,3.88
G-20,2019,MSE,Yuki Tanaka,Female,4.14
G-20,4586,CCDS,Yulianto Budi,Male,4.2
G-20,258,MAE,Yuna Tanaka,Female,4.18
G-20,4883,SPMS,Zeeshan Khan,Male,4
G-21,1418,CCDS,Aarav Mehta,Male,4.18
G-21,681,CCDS,Ananya Jain,Female,4.19
G-21,121,CoB (NBS),Aria Rogers,Female,3.86
G-21,596,CCDS,Beckett Liu,Male,4.01
G-21,4247,SPMS,Bodhi Li,Male,4.02
G-21,3389,CCDS,Boris Sergeyevich,Male,4.17
G-21,817,CEE,Calvin Bell,Male,4.18
G-21,2549,EEE,Chloe Collins,Female,4.16
G-21,2743,CCEB,Dante Li,Male,4.06
G-21,1882,CCDS,Demi Zhao,Female,4.18
G-21,3258,MAE,Dylan Walker,Male,4.22
G-21,2150,ASE,Gage Cooper,Male,4.17
G-21,1203,SPMS,Hanh Nguyen,Female,4.1
G-21,1663,CoB (NBS),Hassan Nawaz,Male,3.95
G-21,4385,ADM,Helena Lam,Female,4.12
G-21,4575,SBS,Ivy Wong,Female,4.2
G-21,436,CoE,Jaxon Bennett,Male,4.1
G-21,5555,CoB (NBS),Jin Hua,Male,3.97
G-21,2360,CoB (NBS),Joseph Lee,Male,4.01
G-21,5048,SBS,Kai Li Tan,Female,4.25
G-21,2077,CCEB,Kali Chang,Female,4.14
G-21,4462,SSS,Katherine Lee,Female,4.02
G-21,2784,CCEB,Kevin Lee,Male,3.9
G-21,4255,CCDS,Leo Turner,Male,4.04
G-21,2215,ASE,Liam Mitchell,Male,4.18
G-21,1720,MAE,Mei Ling Ong,Female,4.05
G-21,4067,CoB (NBS),Moxie Lin,Female,4.11
G-21,3852,CCDS,Neelam Agarwal,Female,4.09
G-21,2365,CCDS,Neha Patel,Female,4.09
G-21,5512,CEE,Noel Pineda,Male,4.1
G-21,2120,MSE,Pooja Aggarwal,Female,4
G-21,2977,MAE,Pooja Joshi,Female,3.88
G-21,1013,SBS,Pooja Sinha,Female,4.06
G-21,3522,CCEB,Rania Hussain,Female,4.03
G-21,3112,CEE,Raymond Lim,Male,4.25
G-21,3994,SBS,Rebecca Ong,Female,4.13
G-21,5775,CoE,Rio Yang,Male,4.12
G-21,4543,SBS,Sameer Khan,Male,4.03
G-21,304,CCDS,Samuel Tan,Male,3.88
G-21,3776,CoB (NBS),Sharon Tan,Female,3.91
G-21,5686,CCEB,Sita Sharma,Female,4
G-21,1316,CoB (NBS),Siti Aisyah Binti Ibrahim,Female,4.2
G-21,3823,ADM,Sonya Khanna,Female,4.06
G-21,3165,MSE,Ursula Ng,Female,3.93
G-21,3455,MAE,Yvonne Tan,Female,4.03
G-21,1486,SSS,Zahra Nabila,Female,4.15
G-21,3223,SSS,Zara Tan,Female,3.94
G-21,1878,ASE,Zhao Wei Lim,Male,4.05
G-21,5300,CoB (NBS),Zhaohui,Female,3.9
G-21,2512,SPMS,Zoe Turner,Female,4.15
G-22,4484,SoH,Aamir Khan,Male,4.04
G-22,4436,CoB (NBS),Aarohi Kapoor,Female,4.08
G-22,2126,EEE,Aaron White,Male,4.19
G-22,815,NIE,Alia Bin Zul,Male,4.15
G-22,4278,CoB (NBS),Alia Binti Mohd,Female,4
G-22,2428,NIE,Andrew Cheung,Male,4.03
G-22,3667,CoB (NBS),Andrew Yang,Male,4.22
G-22,2356,SSS,Ariana Cox,Female,4.14
G-22,5793,CoB (NBS),Asher Young,Male,4.13
G-22,763,CEE,Brielle Scarlett,Female,4.27
G-22,5194,EEE,Carter White,Male,4
G-22,1163,CCDS,Cassandra Tan,Female,4.17
G-22,4836,EEE,Cristian Martinez,Male,4.03
G-22,680,CoB (NBS),Emily Nguyen,Female,3.94
G-22,1987,CoB (NBS),Eugene Lim,Male,4.05
G-22,1672,CCEB,Hani Binti Ahmad,Female,3.85
G-22,2327,CCDS,Harini Rao,Female,4.17
G-22,5598,CoB (NBS),Hugo Lee,Male,4.14
G-22,3819,CEE,Jameelah Binti Ali,Female,4.05
G-22,4366,CEE,Jonathan Ramirez,Male,4.19
G-22,386,CCDS,Joni Chang,Female,4.21
G-22,368,CCDS,Kenneth Tan,Male,4.18
G-22,878,CCDS,Kenshin Nakamura,Male,4.02
G-22,5375,CoE,Liam Young,Male,4.02
G-22,4795,EEE,Lucy Cooper,Female,4.17
G-22,4847,CCEB,Mei Ling,Female,4.13
G-22,983,CCEB,Min-Seo Park,Female,3.86
G-22,654,ADM,Natasha Ng,Female,4
G-22,5233,SPMS,Neelam Sharma,Female,4.09
G-22,3100,CoE,Ningzhi,Female,4.15
G-22,2293,EEE,Nurul Izzati,Female,3.94
G-22,3238,EEE,Omer Shah,Male,4.08
G-22,989,CCDS,Paloma Chang,Female,3.96
G-22,2056,EEE,Putri Ayu,Female,4
G-22,3541,SSS,Raghav Singh,Male,4.15
G-22,5535,SBS,Rina Devi,Female,4.19
G-22,3203,CCDS,Rohan Chaudhary,Male,4.03
G-22,5358,WKW SCI,Samuel Davis,Male,4.14
G-22,2352,EEE,Serena Chang,Female,4.05
G-22,2281,EEE,Shi Lian,Female,4
G-22,5160,CoB (NBS),Soniya Bhatia,Female,4.2
G-22,3024,CEE,Thuy Le,Female,4.18
G-22,1933,CCDS,Upton Reyes,Male,3.88
G-22,2462,SSS,Viola Lim,Female,4.05
G-22,2160,MAE,Weimin,Female,4.1
G-22,1685,EEE,Yao Liu,Male,4.02
G-22,747,EEE,Zain Bin Mohd,Male,4.05
G-22,452,EEE,Zhang Lian,Male,4.04
G-22,292,EEE,Zhi Zhen,Male,4.15
G-22,4571,SBS,Zoe Wang,Female,4.22
G-23,2973,CEE,Ahsan Shah,Male,4.18
G-23,445,SBS,Amina Binti Ali,Female,3.8
G-23,4036,CCDS,Anya Chen,Female,4.03
G-23,3379,CCEB,Benjamin Lee,Male,4.02
G-23,4513,SBS,Brielle Lin,Female,4.01
G-23,4095,SoH,Carlito Morales,Male,4.11
G-23,470,CoB (NBS),Cleo Carter,Female,4.01
G-23,5808,EEE,Elaine Tan,Female,4.22
G-23,924,CoB (NBS),Ella Liu,Female,4.01
G-23,5639,CoB (NBS),Eric Lim,Male,3.89
G-23,4617,SPMS,Evelyn Adams,Female,4.18
G-23,685,EEE,Gregory Wong,Male,4.02
G-23,1241,SoH,Hiroki Tanaka,Male,4.09
G-23,1625,CoB (NBS),Jamilah Binti Rahman,Female,4.05
G-23,434,EEE,Jasper Chen,Male,4.18
G-23,1942,ADM,Jaxon Jenkins,Male,4.17
G-23,1943,CCDS,Jia Chen,Female,4.12
G-23,3851,SBS,Jin Wei,Male,4.11
G-23,4019,CCDS,Joshua Li,Male,4.48
G-23,4895,CCDS,Kira Cruz,Female,3.92
G-23,340,MAE,Liam Carter,Male,3.86
G-23,2416,EEE,Lihua,Male,4.15
G-23,512,CoE,Lucas Wang,Male,4.12
G-23,1012,SSS,Luna Phillips,Female,3.89
G-23,4800,CCDS,Manoj Menon,Male,4.18
G-23,844,SPMS,Mason Miller,Male,4.1
G-23,769,CCDS,Nai Li,Male,3.93
G-23,2903,CCEB,Nash Zhao,Male,4.15
G-23,4354,SSS,Neha Reddy,Female,3.9
G-23,840,CoB (NBS),Ningqi,Female,3.9
G-23,5417,WKW SCI,Nishant Kapoor,Male,4
G-23,5068,EEE,Oksana Sergeyevna,Female,4.01
G-23,3681,MAE,Owen Garcia,Male,4.09
G-23,2664,MAE,Rhea Mehta,Female,4.16
G-23,5236,CoB (NBS),Rida Javed,Female,4.09
G-23,3704,CCDS,Sabrina Binti Ismail,Female,4.2
G-23,20,SPMS,Siti Wong,Female,4.03
G-23,3091,CoB (NBS),Tanya Bhatia,Female,3.86
G-23,3061,ADM,Victoria Sanchez,Female,4.15
G-23,4834,WKW SCI,Vincent Lopez,Male,4.01
G-23,4923,CEE,Wyatt Reed,Male,4.02
G-23,4471,SBS,Xiao Ling,Male,4.12
G-23,5192,SSS,Yanzhi,Female,4.73
G-23,3333,MAE,Yasmin Reddy,Female,4.04
G-23,4457,SSS,Ying Li,Female,3.86
G-23,4667,CCDS,Yu Zhang,Female,4.06
G-23,1791,CCDS,Yuan Rui,Male,4.14
G-23,5677,CCDS,Yuzhi,Female,4.1
G-23,2145,CoE,Zac Johnson,Male,4.15
G-23,2363,MAE,Zheng Yu Lim,Male,4.3
G-24,988,EEE,Aaliyah Santos,Female,4.18
G-24,2758,CoB (NBS),Aiden Chan,Male,4.05
G-24,4293,CoB (NBS),Alisha Tan,Female,4.09
G-24,1884,EEE,Althea Reyes,Female,4.12
G-24,2610,SoH,Ankit Joshi,Male,3.86
G-24,2937,MSE,Claire Jenkins,Female,3.86
G-24,509,CoE,Damon Carter,Male,3.9
G-24,1174,SPMS,Daniel Johnson,Male,3.86
G-24,5642,CCDS,David Tan,Male,4.14
G-24,384,EEE,Dustin Chen,Male,4.2
G-24,4515,CEE,Dustin Yang,Male,4.1
G-24,210,SoH,Eko Supriyanto,Male,4.05
G-24,4289,SBS,Ethan Jones,Male,4.22
G-24,1286,EEE,Guo Wei,Male,4.18
G-24,5178,CEE,Irfan Khan,Male,4.1
G-24,3811,SoH,Isha Rani,Female,3.87
G-24,5931,CoB (NBS),Jack Murphy,Male,4.03
G-24,1701,CCDS,Jasmine Reed,Female,4.02
G-24,3246,CCDS,Johan Sari,Male,4.03
G-24,5414,SPMS,Jovian Huang,Male,3.95
G-24,2687,CoE,Kieran Yip,Male,4.04
G-24,2269,CCEB,Kuan Tan,Male,4.15
G-24,3356,SPMS,Kumar Nair,Male,4.18
G-24,1187,CCEB,Lucas Zhang,Male,4.12
G-24,1272,SSS,Maya Scott,Female,3.88
G-24,284,CCEB,Meera Nair,Female,4
G-24,1614,CCEB,Melody Tan,Female,4.06
G-24,3135,CCEB,Mia Moore,Female,4
G-24,5917,CCDS,Mia Thomas,Female,4.19
G-24,707,CoE,Monica Yeo,Female,4.05
G-24,400,CoB (NBS),Naina Choudhury,Female,4.05
G-24,4381,MAE,Nathan Wu,Male,4.01
G-24,2181,CCEB,Nira Nair,Female,4.09
G-24,656,CoB (NBS),Oliver Li,Male,4.01
G-24,1732,CCDS,Owen Prabowo,Male,4
G-24,3656,EEE,Owen Yip,Male,4.18
G-24,919,SoH,Piper Rivera,Female,4.26
G-24,4937,SSS,Qiming,Female,4.1
G-24,77,EEE,Shila Binti Ali,Female,4
G-24,5308,NIE,Silas Yang,Male,4.03
G-24,5298,SoH,Sylvia Liu,Female,4.03
G-24,2841,SoH,Tahira Ali,Female,4.22
G-24,5699,CoB (NBS),Tian Yu,Male,4.15
G-24,2980,EEE,Tiffany Chua,Female,4.02
G-24,1010,EEE,Vikram Gupta,Male,4.02
G-24,2449,CCEB,Wei Lin Tan,Male,4.05
G-24,1264,SBS,Wen Jin Tan,Male,4
G-24,3941,SPMS,Willow Chang,Female,4.1
G-24,4373,CEE,Zhang Lian,Male,4.06
G-24,1081,CoE,Zhen Li,Male,4.02
G-25,487,CoB (NBS),Adeline Ramirez,Female,4.04
G-25,4755,MAE,Aisyah Mohd,Female,4.14
G-25,4879,CCEB,Akira Fujimoto,Female,4.03
G-25,4277,CEE,Ananya Reddy,Female,4.1
G-25,1980,EEE,Caleb Murphy,Male,4.11
G-25,3109,SBS,Carl Li,Male,4.09
G-25,5920,SPMS,Cathy Li,Female,4.19
G-25,5271,CoB (NBS),Dahlia Morales,Female,4.08
G-25,1094,CoE,Daniel Wu,Male,4.06
G-25,4377,CEE,Dante Zhang,Male,4.12
G-25,1343,SoH,Devon Tan,Male,4.08
G-25,3077,SSS,Disha Sharma,Female,3.91
G-25,4300,CoE,Eddie Kwan,Male,4.02
G-25,242,MAE,Eric Anderson,Male,4.22
G-25,1303,SoH,Fiona Wong,Female,4.22
G-25,1445,MAE,Giovanna Chen,Female,4.1
G-25,2647,WKW SCI,Isaac Chen,Male,4.18
G-25,3052,CEE,Jackson Adams,Male,4.15
G-25,5066,MAE,Jason Lim,Male,4.1
G-25,2085,CoE,Kareem Shah,Male,4.05
G-25,4461,EEE,Katherine Tan,Female,4.17
G-25,3190,SPMS,Kira Tan,Female,4.17
G-25,2411,CEE,Linda Tan,Female,4.05
G-25,5136,SoH,Liyana Binti Mohd,Female,4.73
G-25,3804,MAE,Luna Liu,Female,4.03
G-25,829,CoB (NBS),Lydia Kim,Female,4.22
G-25,2566,SSS,Lydia White,Female,4.06
G-25,2690,CoB (NBS),Maya Reddy,Female,4.14
G-25,2251,SSS,Meera Prasad,Female,4.2
G-25,5275,CEE,Min Jie Lim,Male,3.95
G-25,4689,ASE,Mira Singh,Female,3.92
G-25,4935,NIE,Nancy Liu,Female,4.2
G-25,3958,CCDS,Natalie Ramirez,Female,4.01
G-25,3778,SPMS,Natsuki Sato,Female,4.15
G-25,2182,MAE,Nicole Lee,Female,3.9
G-25,2749,EEE,Nishant Kumar,Male,4.1
G-25,5497,EEE,Nora Wang,Female,4.23
G-25,1188,SBS,Pooja Iyer,Female,4.03
G-25,698,CCDS,Ronald Tan,Male,3.93
G-25,4475,SoH,Sahara Chen,Female,3.92
G-25,5761,MAE,Sanjay Nair,Male,4.01
G-25,1883,CoB (NBS),Sanya Ali,Female,4.12
G-25,194,EEE,Shafeeq Bin Ahmad,Male,4.05
G-25,5065,SSS,Shafika Binti Mohd,Female,4.15
G-25,1062,CEE,Wei Ling,Female,4.05
G-25,5305,NIE,William Yip,Male,3.8
G-25,697,EEE,Yannick Dela Cruz,Male,4.17
G-25,3638,SoH,Yue Ling,Female,4.09
G-25,675,CoB (NBS),Zheng Yang,Male,4.02
G-25,3812,CoB (NBS),Zoe Johnson,Female,4.01
G-26,5098,ADM,Alia Bin Abd,Male,3.95
G-26,301,CCDS,Anita Khanna,Female,3.95
G-26,3765,CCDS,Aria Cook,Female,4.01
G-26,574,MAE,Daphne Lim,Female,4.15
G-26,3204,CoB (NBS),Deepa Menon,Female,3.88
G-26,2137,CCDS,Desmond Tan,Male,4.3
G-26,1045,CCDS,Diya Singh,Female,4.09
G-26,204,ADM,Elena Leonova,Female,4.12
G-26,15,CCDS,Eric Long,Male,4.22
G-26,5604,SoH,Eshan,Female,4.05
G-26,1800,MAE,Fariha Binti Mohd,Female,4.15
G-26,4127,EEE,Fatin Binti Ahmad,Female,4.2
G-26,279,EEE,Felix Liu,Male,3.95
G-26,233,SSS,Ferdinand Villanueva,Male,4.27
G-26,1260,CCEB,Hafsa Khan,Female,4.14
G-26,3536,MAE,Hana Chan,Female,4.2
G-26,372,EEE,Hira Bukhari,Female,4.1
G-26,3331,CCDS,Hugo Wang,Male,4.02
G-26,285,EEE,Ibrahim Zain,Male,4.03
G-26,3775,MSE,Ivy Tan,Female,4.19
G-26,3835,SoH,Jacob Wang,Male,4.26
G-26,2574,LKCMedicine,James Zhao,Male,4.27
G-26,3477,EEE,Jasmine Yeo,Female,3.9
G-26,5009,CEE,Jianjun,Female,4.2
G-26,3730,CCEB,Kazuko Nishida,Female,4.17
G-26,3590,CoB (NBS),Kelsey Lim,Female,4.02
G-26,5521,EEE,Kendra Alvarado,Female,3.91
G-26,5880,MSE,Kira Yang,Female,4.03
G-26,1540,CoB (NBS),Layla Evans,Female,4.02
G-26,1342,MAE,Maria Lam,Female,4.04
G-26,5094,SBS,Miki Aizawa,Female,4
G-26,1053,EEE,Milo Zhao,Male,4.1
G-26,3366,CoE,Mohit Desai,Male,4.1
G-26,3557,CCDS,Naomi Chen,Female,4.1
G-26,1224,SoH,Nora Diaz,Female,3.89
G-26,5219,CCDS,Owen Lee,Male,4.19
G-26,4997,MAE,Puneet Kumar,Male,4.05
G-26,2409,SPMS,Quentin Chiu,Male,4.06
G-26,3685,CoE,Rishabh Sharma,Male,4.06
G-26,5372,SBS,Riya Gupta,Female,4.03
G-26,2691,CCEB,Ruby Lee,Female,3.9
G-26,5058,WKW SCI,Ryan Bennett,Male,4.22
G-26,1650,MAE,Siti Nurbaya,Female,4.05
G-26,4490,CCDS,Sophie Chua,Female,4.15
G-26,1817,LKCMedicine,Vera Kuznetsova,Female,4.13
G-26,3625,CEE,Vera Tan,Female,4
G-26,2155,WKW SCI,Victor Black,Male,4.14
G-26,4116,SoH,Yifan,Male,3.85
G-26,47,SBS,Yuri Li,Male,4.2
G-26,3254,MAE,Zoe Sanchez,Female,4.03
G-27,703,CoE,Aarav Yadav,Male,4.3
G-27,705,CCDS,Aarti Desai,Female,4.02
G-27,4880,CoB (NBS),Akira Yoshida,Female,4.15
G-27,5331,CoE,Alexander Hill,Male,4.08
G-27,3504,MSE,Alexis Lee,Female,4
G-27,3786,ADM,Anjali Tan,Female,4.15
G-27,872,SBS,Aria Wilson,Female,4.07
G-27,257,CCDS,Arnav Kumar,Male,3.85
G-27,2139,CCDS,Brody Hughes,Male,4.2
G-27,2002,SSS,Cynthia Sun,Female,4.06
G-27,1773,SPMS,Daniel Baker,Male,4.15
G-27,196,SPMS,Dominic Scott,Male,4.09
G-27,2259,NIE,Ella Safira,Female,4.2
G-27,4711,ASE,Ella Young,Female,3.92
G-27,961,CoB (NBS),Fei Hong Lim,Male,3.9
G-27,1821,SPMS,Hannah Wang,Female,4.1
G-27,790,CCEB,Hui Chen,Female,4.19
G-27,1844,EEE,Isabella Morris,Female,3.95
G-27,2739,MSE,Jett Wu,Male,4.06
G-27,3749,CoE,Jonathan Wong,Male,4.2
G-27,212,SoH,Karan Joshi,Male,4.17
G-27,3469,CCDS,Khalil Khan,Male,4.19
G-27,181,CoB (NBS),Kunal Patel,Male,3.97
G-27,1232,CCEB,Liana Goh,Female,4.1
G-27,137,EEE,Lucas Ramirez,Male,4
G-27,1767,SBS,Mei Xing,Female,4.09
G-27,2127,EEE,Mila Collins,Female,3.87
G-27,1635,CEE,Minjie,Female,4.1
G-27,3702,CCDS,Mira Ng,Female,4.2
G-27,4239,EEE,Mohammed Sadiq,Male,3.75
G-27,5347,LKCMedicine,Nadia Ali,Female,3.91
G-27,4904,MAE,Nicolas Zhao,Male,4.12
G-27,5456,CEE,Nora Wu,Female,4.01
G-27,1449,CCDS,Olivia Johnson,Female,4.52
G-27,2166,MAE,Oscar Lee,Male,4.11
G-27,5076,EEE,Rekha Menon,Female,3.92
G-27,5892,CCDS,Rhea Sharma,Female,4.19
G-27,3387,CoB (NBS),Riley Tsai,Female,3.92
G-27,578,MAE,Sadia Awan,Female,4.02
G-27,2022,CoB (NBS),Sana Iqbal,Female,4.02
G-27,4367,MAE,Santiago Garcia,Male,3.9
G-27,1083,EEE,Shinji Saito,Male,4.1
G-27,5757,CoE,Sonia Bukhari,Female,4.1
G-27,5436,CoB (NBS),Suri Chang,Female,4.16
G-27,5288,CCEB,Talia Wang,Female,4.17
G-27,3752,SSS,Tania Chan,Female,4.08
G-27,2195,SPMS,Vikas Sharma,Male,3.9
G-27,1122,CCDS,Vinay Bhatia,Male,4.18
G-27,3727,MAE,Zaira Binti Karim,Female,4.05
G-27,3196,CoB (NBS),Zara Bennett,Female,4.27
G-28,3297,SPMS,Aaron Huskel,Male,4.15
G-28,1237,MAE,Aditi Sharma,Female,4.14
G-28,5490,CoE,Alana Tan,Female,4
G-28,5601,CoB (NBS),Alia Khan,Female,4.14
G-28,3156,CoB (NBS),Arif Hussain,Male,4.1
G-28,1771,CoB (NBS),Asha Binti,Female,4.11
G-28,4313,CCEB,Aubrey Morgan,Female,3.9
G-28,361,SoH,Bilal Zafar,Male,4.08
G-28,3879,CCEB,Camille Chen,Female,4.14
G-28,4865,MSE,Chloe Wilson,Female,4.08
G-28,725,SPMS,Eddie Cheung,Male,4.02
G-28,256,CCEB,Elijah Carter,Male,3.9
G-28,498,CoB (NBS),Emma Hall,Female,3.88
G-28,3830,CCEB,Ivy Pineda,Female,4.22
G-28,5579,MAE,Julian Li,Male,4.1
G-28,5439,CoB (NBS),Kenshin Watanabe,Male,4.02
G-28,4827,WKW SCI,Liam Lewis,Male,4.17
G-28,2518,SSS,Lian Tan,Female,4.2
G-28,2080,SSS,Lily Cook,Female,4.18
G-28,3446,SoH,Lina Abdullah,Female,4
G-28,2035,CCEB,Madison Reed,Female,4.1
G-28,2738,ASE,Mark Johnson,Male,4.18
G-28,4358,SoH,Mason Reyes,Male,3.92
G-28,495,CoB (NBS),Max Chen,Male,4.09
G-28,2705,MAE,Ming Feng Tan,Male,4.05
G-28,2429,CCEB,Misha Devi,Female,4.14
G-28,772,SSS,Nazia Rehman,Female,4.06
G-28,4004,EEE,Neela Nair,Female,4.2
G-28,1477,CoB (NBS),Nina Chang,Female,3.88
G-28,1419,CCEB,Nirmala Iyer,Female,4.18
G-28,4649,MAE,Nur Fatimah,Female,4.04
G-28,5731,MAE,Oliver Wong,Male,4.01
G-28,5039,MAE,Peter Harris,Male,3.88
G-28,2565,CoB (NBS),Priya Patel,Female,3.86
G-28,4789,ADM,Rashidah Binti Ibrahim,Female,4.2
G-28,859,CoB (NBS),Raymond Ho,Male,4.02
G-28,5424,EEE,Ria Patel,Female,4.19
G-28,5186,SoH,Rong Liu,Female,4.02
G-28,3182,SoH,Rylan King,Male,4.05
G-28,4316,CoB (NBS),Savannah Cooper,Female,4.04
G-28,5958,CEE,Sebastian Wright,Male,4
G-28,5256,SSS,Sergio Moreno,Male,4.03
G-28,3735,CoB (NBS),Sophie Chen,Female,4.17
G-28,525,CoB (NBS),Stella Chang,Female,4.12
G-28,1320,EEE,Steve Lau,Male,4.01
G-28,3096,EEE,Victor Andreyev,Male,4.12
G-28,524,CCDS,Xander Lawson,Male,4.26
G-28,3880,CoB (NBS),Xiangrong,Male,4.1
G-28,1413,SPMS,Zach Lim,Male,4.02
G-28,4780,SoH,Zoe Ali,Female,4.19
G-29,2216,CoB (NBS),Alisha Iyer,Female,4.13
G-29,2772,EEE,Alyssa Carter,Female,3.97
G-29,213,CoB (NBS),Ananya Sharma,Female,4.18
G-29,1823,CoB (NBS),Aria Lim,Female,4.04
G-29,367,SBS,Avery Wilson,Female,4.11
G-29,1525,LKCMedicine,Brayden Adams,Male,4.04
G-29,2733,CoB (NBS),Christina Tan,Female,4.2
G-29,1959,NIE,Elias Carter,Male,3.95
G-29,2965,SBS,Ethan Young,Male,4.2
G-29,3307,SSS,Eva Wang,Female,4.09
G-29,4286,LKCMedicine,Evelyn Green,Female,4.27
G-29,5614,SPMS,Faris Bin Mohd,Male,4.15
G-29,2829,SBS,Gemma Jenkins,Female,4.09
G-29,942,EEE,Hao Xun,Male,3.96
G-29,1290,EEE,Huanqing,Female,4.05
G-29,4399,EEE,Jamal Karim,Male,4.19
G-29,4339,SSS,Janelle Tan,Female,4
G-29,3124,CoB (NBS),Jason Lim,Male,4.09
G-29,4661,SPMS,Jasper Zhang,Male,4.15
G-29,5742,NIE,Joshua Murphy,Male,4.11
G-29,5895,EEE,Kai Ren Ng,Male,4.1
G-29,3347,WKW SCI,Kelly Ng,Female,4.06
G-29,202,CoE,Kimberly Lim,Female,4.18
G-29,4451,CCDS,Kiran Tiwari,Female,3.9
G-29,857,ASE,Lucy Barnes,Female,3.9
G-29,2596,EEE,Madison Gray,Female,4.03
G-29,2194,SoH,Maya Li,Female,4.09
G-29,3278,WKW SCI,Nadeem Ali,Male,4.04
G-29,2692,SSS,Nadia Cahyani,Female,4.15
G-29,1104,CoE,Nisha Singh,Female,4.01
G-29,4528,SSS,Nurul Hani,Female,4.1
G-29,2548,MAE,Panshi,Male,4.18
G-29,929,CoB (NBS),Poppy Smith,Female,4.27
G-29,1197,EEE,Rahul Reddy,Male,4.05
G-29,1488,SBS,Raymond Smith,Male,4.18
G-29,2844,CCDS,Ritika Bansal,Female,4.03
G-29,3311,SBS,Riya Tan,Female,4.1
G-29,729,EEE,Rongwei,Male,4.09
G-29,5323,MAE,Sadia Khan,Female,4.52
G-29,4854,SoH,Shahid Raza,Male,4.03
G-29,4026,CoB (NBS),Shanwei,Male,3.9
G-29,4031,SBS,Silas Tan,Male,4.06
G-29,5389,CoE,Skylar Tan,Female,4.15
G-29,4734,WKW SCI,Surya Kumar,Male,4.1
G-29,1515,CoB (NBS),Tianming,Male,3.8
G-29,823,CoB (NBS),Tobias Tan,Male,4.03
G-29,2526,CoB (NBS),Xander Lee,Male,4.12
G-29,2081,CoE,Xiao Jun,Male,4.02
G-29,5164,SSS,Yong Jie,Male,4.12
G-29,496,CCDS,Zachary Price,Male,3.91
G-3,4981,EEE,Aditi Bhatia,Female,4.1
G-3,4723,CoE,Asher Brown,Male,4.15
G-3,26,WKW SCI,Autumn Diaz,Female,4.03
G-3,1648,MAE,Benjamin Hernandez,Male,4.79
G-3,341,CCDS,Cecilia Chen,Female,4.03
G-3,3296,MAE,Christian Ward,Male,4.11
G-3,584,CCEB,Ella Cheung,Female,4.1
G-3,4291,CEE,Ethan Lee,Male,4.02
G-3,4764,EEE,Evelyn Wong,Female,3.85
G-3,3463,MAE,Felix Tsang,Male,4
G-3,1144,MSE,Gabriel Wood,Male,4.22
G-3,5379,WKW SCI,Gita Saputra,Female,4.15
G-3,1782,CCDS,Harvey Smith,Male,4.05
G-3,5842,EEE,Harvey Tan,Male,4.1
G-3,5781,MAE,Hina Bhatia,Female,4.15
G-3,3028,CEE,Hunter Green,Male,4.97
G-3,1693,SoH,Jasmine Sari,Female,4.05
G-3,2121,MSE,Jianli,Male,4.2
G-3,3045,EEE,Jing Xuan,Female,4.03
G-3,1947,MAE,Keira Lee,Female,3.94
G-3,2124,CCDS,Keith Tan,Male,3.96
G-3,3414,CoB (NBS),Keng Tan,Male,4.15
G-3,2119,EEE,Khairul Anuar Bin Mohd,Male,4.05
G-3,3418,CoB (NBS),Kobe Alexander,Male,4.02
G-3,2061,CCDS,Leo Li,Male,4.15
G-3,3152,CEE,Lily Zhou,Female,4.2
